enrollee_id,city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,target
18807,80,0.8959999999999999,1,0,2,1,2,9,6,2,2,65,0.0
14535,12,0.926,1,0,2,1,5,17,1,5,0,43,0.0
1505,39,0.6890000000000001,1,0,0,0,5,3,1,5,2,30,0.0
14020,0,0.847,1,0,2,1,5,1,4,5,0,59,0.0
16443,60,0.624,1,0,0,0,5,13,3,5,0,106,0.0
32715,5,0.92,1,0,2,0,5,21,4,1,0,2,0.0
12938,3,0.5579999999999999,1,0,0,0,5,0,0,5,0,64,1.0
33149,37,0.555,1,0,2,1,5,3,7,5,0,25,0.0
19126,12,0.926,1,0,2,0,5,1,0,1,1,14,0.0
28162,5,0.92,0,0,2,0,2,11,1,5,0,72,0.0
2310,4,0.804,0,0,2,0,5,15,4,5,5,62,0.0
19379,98,0.939,1,0,2,0,5,12,2,5,4,26,0.0
10157,5,0.92,1,0,2,2,5,21,3,5,4,74,0.0
8143,60,0.624,0,1,0,0,5,20,3,5,3,66,1.0
28417,5,0.92,0,0,0,0,5,17,4,2,3,157,1.0
12001,44,0.7659999999999999,0,0,2,1,5,5,1,5,0,112,0.0
3257,46,0.91,1,0,2,1,5,21,1,5,0,88,1.0
28046,85,0.775,0,0,2,0,5,17,1,5,2,96,1.0
1337,6,0.924,1,1,0,0,5,17,4,5,3,53,0.0
9096,5,0.92,1,1,2,0,5,21,4,5,4,28,1.0
32904,86,0.913,1,0,2,0,5,19,2,5,3,54,0.0
29998,5,0.92,1,0,2,0,5,13,0,5,0,16,0.0
12727,4,0.804,1,0,2,1,5,18,0,5,0,2,0.0
30193,29,0.897,1,0,2,0,2,15,1,5,1,96,0.0
16159,46,0.91,0,0,2,1,5,6,2,5,1,112,0.0
14930,1,0.895,1,1,0,1,5,1,1,4,1,94,0.0
9686,47,0.92,1,0,2,0,5,6,5,5,0,15,0.0
9128,84,0.866,1,1,0,1,5,15,0,4,0,31,0.0
19778,90,0.855,1,0,0,1,5,5,0,5,4,30,0.0
22370,3,0.5579999999999999,1,0,0,0,5,14,4,5,0,104,1.0
15347,49,0.903,1,0,2,0,5,16,5,5,5,60,0.0
1889,99,0.698,1,0,2,1,5,17,3,5,2,48,0.0
1306,96,0.754,1,0,1,0,5,21,1,5,0,68,1.0
24028,20,0.738,1,0,2,0,2,11,1,5,0,12,0.0
30955,60,0.624,1,1,2,0,5,13,1,2,0,39,1.0
3025,5,0.92,1,0,2,0,3,9,1,0,4,166,0.0
32594,105,0.923,1,0,2,0,5,2,4,1,1,152,0.0
29441,60,0.624,1,0,2,0,5,16,4,5,3,99,1.0
3310,5,0.92,1,0,2,0,5,3,1,5,4,9,1.0
18662,60,0.624,1,0,2,0,5,16,3,5,0,56,1.0
29348,5,0.92,1,0,2,0,5,12,1,2,1,56,0.0
5452,12,0.926,1,0,2,0,5,7,4,5,4,46,0.0
31397,5,0.92,1,0,2,0,5,21,7,5,4,12,0.0
2560,46,0.91,1,0,2,0,5,18,2,5,0,32,0.0
6487,60,0.624,1,0,2,0,5,4,0,5,2,42,1.0
29001,60,0.624,1,0,2,0,5,10,6,5,0,117,0.0
4864,73,0.8270000000000001,1,0,2,0,5,21,2,5,1,52,1.0
23772,66,0.939,1,0,2,0,5,2,4,5,3,6,0.0
109,5,0.92,1,0,2,0,4,5,2,5,4,80,0.0
26456,88,0.6659999999999999,1,0,2,0,5,1,7,2,0,74,0.0
33379,5,0.92,1,0,2,0,5,9,7,5,1,81,0.0
3820,5,0.92,1,0,2,0,5,4,3,5,2,190,0.0
13122,46,0.91,1,0,2,0,5,21,2,5,4,68,1.0
787,61,0.899,1,0,2,0,5,7,2,5,0,30,0.0
19608,4,0.804,1,0,2,0,5,1,6,5,4,85,0.0
28049,5,0.92,0,1,2,0,5,15,4,4,0,6,0.0
26898,89,0.802,1,0,2,0,5,2,7,5,1,26,0.0
21001,46,0.91,1,0,2,0,5,17,2,5,0,4,0.0
11556,12,0.926,1,0,2,0,5,3,7,5,0,22,0.0
26390,12,0.926,1,1,0,0,5,11,7,5,0,165,0.0
19707,73,0.8270000000000001,1,1,0,0,5,11,4,5,0,20,0.0
769,5,0.92,1,0,2,0,5,21,2,5,0,34,0.0
17347,46,0.91,1,0,2,0,5,21,6,5,4,7,0.0
21721,54,0.764,1,0,2,0,5,14,0,5,0,78,1.0
11894,5,0.92,0,0,2,1,5,6,5,1,0,15,1.0
2256,99,0.698,1,0,2,0,5,17,3,5,5,139,0.0
27901,5,0.92,1,0,2,0,5,21,6,5,0,8,0.0
14078,5,0.92,1,0,2,2,5,21,3,4,1,80,0.0
30300,88,0.6659999999999999,1,0,2,0,5,1,1,5,4,33,0.0
19845,114,0.949,0,0,2,1,5,16,3,4,0,3,0.0
28975,5,0.92,1,1,2,0,5,3,5,5,0,336,0.0
10216,80,0.8959999999999999,1,0,2,0,5,18,2,5,4,50,0.0
20969,5,0.92,1,0,2,0,5,1,7,5,1,46,1.0
27649,12,0.926,1,0,2,0,5,21,3,5,2,4,0.0
24200,12,0.926,2,1,2,1,5,17,3,5,0,48,0.0
32837,5,0.92,1,0,2,0,5,2,1,5,0,4,0.0
22868,4,0.804,1,0,2,0,5,4,2,5,4,72,0.0
308,5,0.92,1,0,2,0,5,14,4,5,1,89,0.0
13637,12,0.926,1,0,2,0,5,19,1,5,5,122,0.0
6470,107,0.925,1,0,2,0,5,18,4,5,0,34,0.0
19368,5,0.92,1,0,2,0,2,1,1,5,4,10,0.0
32307,13,0.789,1,1,0,0,5,14,4,5,0,80,0.0
9363,4,0.804,1,0,2,1,4,4,3,4,0,166,0.0
14951,46,0.91,1,0,2,0,5,7,2,5,4,24,0.0
748,5,0.92,1,0,2,0,5,21,4,5,3,218,0.0
32886,46,0.91,1,0,2,0,0,3,0,5,0,50,0.0
20100,47,0.92,1,1,1,0,5,14,0,5,0,57,0.0
13783,47,0.92,1,0,2,0,5,9,0,2,1,13,0.0
14072,5,0.92,1,0,2,0,5,8,1,5,1,4,0.0
19193,5,0.92,1,0,2,0,5,5,1,5,1,70,0.0
26837,5,0.92,1,0,2,0,5,13,1,2,0,89,0.0
28294,46,0.91,1,0,2,1,5,5,7,5,3,88,0.0
13816,46,0.91,1,1,1,0,5,11,3,4,0,37,0.0
375,59,0.7959999999999999,1,0,2,1,5,2,1,5,1,26,0.0
16144,6,0.924,1,0,1,0,5,17,1,5,0,94,0.0
7043,12,0.926,1,1,0,0,5,14,4,5,0,44,0.0
2117,90,0.855,1,0,2,1,5,4,4,4,2,46,0.0
9553,60,0.624,0,0,2,0,5,18,2,5,1,220,1.0
30420,5,0.92,1,1,0,0,5,0,3,4,0,17,0.0
24487,5,0.92,1,0,2,0,5,21,2,5,4,50,0.0
130,47,0.92,1,0,2,0,5,7,2,4,4,54,0.0
1831,114,0.949,1,1,2,0,5,13,7,1,4,43,0.0
21062,12,0.926,1,0,2,1,5,5,1,5,4,117,0.0
30224,60,0.624,1,1,0,1,4,13,4,5,1,80,1.0
14213,5,0.92,1,0,2,1,5,15,7,1,1,60,0.0
22128,5,0.92,1,0,2,0,5,16,3,5,0,70,0.0
25262,46,0.91,2,0,2,1,3,1,7,5,0,105,0.0
9146,46,0.91,1,0,2,0,5,21,7,5,4,300,0.0
24449,60,0.624,1,1,2,0,3,14,4,0,0,74,1.0
18458,5,0.92,1,0,2,0,5,1,4,0,1,67,0.0
24343,88,0.6659999999999999,1,0,2,0,5,5,0,5,0,39,0.0
11742,47,0.92,1,0,2,0,5,7,1,5,0,106,0.0
9836,6,0.924,1,0,2,0,5,7,4,5,1,78,0.0
8148,5,0.92,1,0,2,0,5,21,4,5,4,28,0.0
22755,96,0.754,1,0,2,1,5,10,1,5,4,74,0.0
10807,6,0.924,1,0,2,0,5,21,4,5,4,15,0.0
25532,5,0.92,1,0,2,0,5,10,2,5,0,25,0.0
2154,80,0.8959999999999999,1,0,2,1,5,8,3,5,1,78,0.0
32730,60,0.624,1,0,2,0,5,20,3,5,1,122,1.0
1948,1,0.895,1,0,2,2,5,21,4,5,0,22,0.0
15365,60,0.624,1,0,2,1,5,7,3,5,4,143,0.0
14982,5,0.92,1,0,2,0,5,16,4,5,0,22,0.0
25911,29,0.897,1,0,0,0,5,14,4,1,1,50,0.0
27313,46,0.91,1,0,2,0,5,12,2,5,2,280,1.0
14141,5,0.92,1,0,2,0,5,11,7,5,0,18,0.0
23201,5,0.92,1,0,2,1,5,19,3,5,0,174,0.0
2843,7,0.794,1,1,2,0,5,0,0,5,0,55,0.0
24651,40,0.698,1,0,2,0,2,14,7,1,0,80,1.0
3082,105,0.923,1,0,2,1,5,10,3,5,0,37,0.0
15821,62,0.698,1,0,0,1,5,13,4,4,1,45,0.0
10670,60,0.624,1,0,2,0,5,17,5,5,0,78,1.0
791,12,0.926,1,0,2,0,5,19,4,5,1,77,0.0
15778,86,0.913,1,0,2,0,5,6,0,5,0,15,0.0
6870,60,0.624,0,0,2,0,5,19,5,5,4,36,1.0
24090,60,0.624,1,0,2,0,5,15,2,5,0,15,1.0
17690,5,0.92,0,0,2,1,0,20,2,5,0,73,0.0
12791,5,0.92,1,0,2,0,2,8,1,5,0,23,0.0
6013,47,0.92,1,0,2,1,5,21,3,4,2,55,0.0
30581,86,0.913,1,0,2,0,5,21,2,5,1,18,0.0
9421,99,0.698,1,0,2,0,5,18,1,5,4,62,0.0
14714,60,0.624,1,0,0,0,5,14,0,5,3,109,1.0
3154,90,0.855,1,0,1,0,5,16,1,5,0,98,0.0
6688,96,0.754,1,0,2,0,5,21,4,5,4,82,0.0
17332,12,0.926,1,0,2,1,5,13,1,1,0,19,0.0
21524,60,0.624,1,1,2,0,4,14,3,5,1,102,1.0
1524,5,0.92,1,0,2,0,5,1,2,5,1,23,0.0
12188,60,0.624,1,0,2,0,5,7,7,0,3,103,1.0
4712,90,0.855,0,0,1,0,5,15,0,0,0,48,0.0
30227,46,0.91,1,0,2,0,5,17,4,5,1,99,0.0
8907,98,0.939,1,0,2,0,5,21,4,5,0,9,0.0
25015,2,0.887,1,0,2,0,5,21,5,5,3,13,0.0
1990,60,0.624,1,0,2,0,5,1,0,0,0,24,0.0
26949,5,0.92,1,0,2,0,5,21,2,5,4,174,0.0
31589,46,0.91,1,0,2,0,5,8,0,5,2,54,0.0
31374,84,0.866,1,0,0,0,5,19,7,5,2,44,0.0
7705,12,0.926,1,0,2,0,5,6,5,5,1,21,0.0
33065,60,0.624,1,0,2,0,5,15,7,5,5,102,1.0
20620,6,0.924,1,0,2,1,1,10,2,5,1,70,0.0
19768,60,0.624,1,1,2,0,5,13,1,5,0,64,1.0
13215,5,0.92,0,0,2,0,5,1,3,5,4,20,1.0
2386,60,0.624,1,0,2,0,5,11,6,5,1,16,0.0
18582,105,0.923,1,0,2,1,5,19,3,5,3,170,0.0
1815,65,0.848,1,0,2,1,5,9,3,5,4,17,1.0
3907,5,0.92,1,0,2,1,5,7,6,2,4,58,0.0
372,77,0.89,1,1,1,0,3,13,7,5,0,24,0.0
10580,12,0.926,1,0,2,2,5,7,1,4,1,28,0.0
33376,46,0.91,0,0,2,1,1,18,2,4,3,74,0.0
20568,88,0.6659999999999999,1,0,2,1,5,7,4,5,4,160,0.0
9059,60,0.624,1,0,2,1,5,17,1,5,0,26,0.0
27233,60,0.624,1,0,0,0,5,17,4,5,0,3,1.0
30763,60,0.624,1,0,2,0,5,16,4,1,0,17,1.0
3074,47,0.92,1,0,2,0,5,21,0,1,0,20,0.0
26667,5,0.92,1,0,2,0,5,7,3,5,1,17,1.0
16761,5,0.92,1,0,2,1,5,15,4,5,4,60,0.0
20533,60,0.624,1,0,2,0,5,13,4,5,0,65,0.0
24856,47,0.92,0,0,1,0,5,5,2,5,4,39,0.0
13444,12,0.926,2,1,2,0,5,2,4,5,0,139,0.0
4296,94,0.884,1,0,2,2,5,21,0,1,4,58,0.0
32407,5,0.92,1,0,2,0,5,6,3,5,4,242,0.0
26286,5,0.92,0,0,2,0,5,11,4,0,0,124,0.0
2526,84,0.866,1,0,2,1,5,17,2,5,0,72,0.0
26269,5,0.92,1,0,2,0,5,21,7,5,4,47,0.0
8862,107,0.925,0,0,2,0,5,1,2,5,4,162,1.0
4104,73,0.8270000000000001,1,0,2,2,5,21,4,5,4,96,0.0
30230,47,0.92,1,0,2,1,5,21,1,5,0,258,1.0
396,5,0.92,1,0,2,0,5,7,0,1,3,12,0.0
26319,96,0.754,1,0,2,1,5,1,2,4,0,47,0.0
12918,12,0.926,1,1,0,0,5,18,6,4,3,31,0.0
20788,29,0.897,1,0,2,1,5,17,3,5,1,24,1.0
19380,5,0.92,1,0,1,0,5,21,5,4,2,44,1.0
29233,5,0.92,1,1,2,0,5,15,4,5,2,5,0.0
25771,12,0.926,1,1,0,1,4,18,3,4,3,134,0.0
6514,5,0.92,1,0,2,0,5,4,1,1,0,19,0.0
901,94,0.884,1,0,2,0,5,14,2,5,3,11,0.0
2474,61,0.899,1,0,2,0,5,21,3,5,1,81,0.0
10054,12,0.926,1,0,2,1,5,4,5,1,3,52,0.0
16767,91,0.856,1,0,2,0,5,5,4,5,0,124,0.0
20557,60,0.624,1,0,2,0,5,17,4,5,0,29,1.0
18784,46,0.91,1,1,0,1,5,2,6,2,4,90,0.0
19549,46,0.91,1,0,2,0,5,1,7,5,2,56,1.0
2206,29,0.897,1,0,2,2,5,2,1,5,1,200,0.0
10901,5,0.92,1,0,1,0,5,19,4,5,3,162,0.0
33168,60,0.624,0,0,0,1,5,20,7,5,0,29,1.0
28497,60,0.624,1,0,2,0,5,1,4,5,0,46,1.0
931,7,0.794,1,0,2,0,5,15,1,2,0,6,0.0
30250,12,0.926,1,0,2,0,5,4,0,1,2,154,0.0
6004,94,0.884,1,0,2,0,5,21,1,5,0,10,1.0
9675,12,0.926,1,0,2,1,1,21,1,5,0,154,0.0
11141,5,0.92,1,0,2,0,5,1,4,5,0,49,0.0
12143,6,0.924,1,1,0,1,5,21,5,2,1,24,0.0
33190,12,0.926,1,0,2,0,5,19,0,5,2,10,0.0
4673,1,0.895,1,0,2,1,5,5,4,5,2,18,0.0
18736,109,0.698,1,0,1,1,5,1,4,1,0,37,0.0
18353,48,0.767,1,0,2,0,5,0,1,5,0,37,0.0
26857,113,0.925,1,0,2,0,5,14,4,5,0,46,0.0
11590,29,0.897,1,1,1,0,0,11,2,5,1,40,0.0
764,46,0.91,1,0,2,0,5,21,3,5,4,56,0.0
7149,29,0.897,1,0,2,0,5,21,4,5,4,61,0.0
6119,5,0.92,1,0,2,0,5,21,4,5,4,35,0.0
29411,5,0.92,1,0,2,1,5,21,2,5,0,36,0.0
4096,96,0.754,1,0,2,0,5,21,4,5,2,124,0.0
16139,12,0.926,1,0,2,0,0,15,0,5,3,11,0.0
18954,40,0.698,1,1,2,0,5,0,5,4,0,165,0.0
20256,89,0.802,1,1,2,1,1,13,2,5,0,34,0.0
30850,46,0.91,1,0,1,0,5,16,5,5,0,65,0.0
27518,5,0.92,1,0,2,0,5,9,1,5,0,6,0.0
26297,60,0.624,1,0,2,0,5,19,7,0,1,54,1.0
1160,5,0.92,1,0,2,0,3,9,3,5,4,45,0.0
8824,5,0.92,1,0,2,0,5,9,1,1,0,13,1.0
29439,5,0.92,1,0,2,0,4,3,5,1,0,121,0.0
5068,90,0.855,1,0,2,1,5,6,1,1,0,55,0.0
30554,5,0.92,1,0,2,0,5,14,3,5,0,118,0.0
12255,98,0.939,1,0,2,0,5,12,2,5,4,40,0.0
14554,60,0.624,1,0,0,1,5,13,4,5,0,100,1.0
24931,1,0.895,1,0,2,1,5,5,1,5,0,83,0.0
23149,12,0.926,1,0,2,0,5,21,1,5,4,19,0.0
23067,5,0.92,1,0,2,0,5,2,2,5,1,41,0.0
15333,13,0.789,1,0,2,0,5,18,4,5,0,10,0.0
2289,4,0.804,1,0,2,1,5,5,4,5,0,28,0.0
19025,5,0.92,1,1,2,2,5,17,3,4,4,6,1.0
22223,5,0.92,1,0,2,0,5,1,2,2,4,12,0.0
4860,84,0.866,1,0,2,2,5,12,3,5,4,61,0.0
17844,60,0.624,1,0,2,0,5,16,2,5,2,97,0.0
7302,12,0.926,1,0,2,0,5,15,1,5,2,15,0.0
33278,60,0.624,1,0,1,0,5,16,7,5,5,236,0.0
26167,60,0.624,1,0,2,1,5,16,0,0,0,83,0.0
17057,5,0.92,1,0,0,0,5,16,5,5,1,4,0.0
12195,52,0.878,1,1,1,0,5,15,3,5,0,77,0.0
380,5,0.92,1,0,2,0,5,12,6,5,0,110,0.0
10920,47,0.92,1,0,2,0,5,16,4,0,0,106,0.0
21542,29,0.897,1,0,2,1,5,13,1,1,0,59,0.0
13298,12,0.926,1,0,2,2,5,21,1,5,1,140,0.0
9349,29,0.897,1,0,2,2,5,5,4,5,2,8,0.0
29532,60,0.624,1,0,2,0,5,17,4,5,3,33,0.0
27849,94,0.884,1,0,2,0,5,16,5,5,0,134,1.0
17530,12,0.926,1,0,2,1,5,7,5,5,2,72,0.0
31134,46,0.91,1,1,2,0,5,21,4,5,4,278,0.0
10383,5,0.92,1,0,2,0,5,5,2,5,4,66,0.0
30363,47,0.92,1,0,2,0,5,21,5,4,4,94,0.0
12004,77,0.89,1,1,1,0,5,18,1,1,1,108,0.0
5215,13,0.789,1,0,0,0,5,5,3,5,0,130,0.0
10405,5,0.92,1,0,2,1,5,21,3,5,3,35,0.0
25798,5,0.92,1,0,2,0,5,4,3,5,2,12,0.0
20316,39,0.6890000000000001,1,0,0,1,5,1,6,5,0,9,0.0
23720,89,0.802,1,0,2,0,5,8,2,5,1,90,0.0
10094,5,0.92,1,0,2,0,5,1,2,4,4,24,0.0
20008,5,0.92,1,0,2,0,5,9,1,5,4,146,0.0
5869,88,0.6659999999999999,0,0,2,0,5,1,4,5,3,54,0.0
28110,5,0.92,0,0,2,0,5,21,3,5,4,57,0.0
25514,5,0.92,1,0,2,0,2,2,0,1,0,75,0.0
21289,60,0.624,1,0,2,0,3,15,0,5,2,6,1.0
26001,92,0.647,1,0,2,0,5,14,5,5,0,18,0.0
1844,99,0.698,1,0,2,0,5,16,4,5,0,100,0.0
24731,5,0.92,1,0,2,0,0,19,1,5,1,75,0.0
4406,5,0.92,1,0,2,0,5,21,1,5,3,51,1.0
19539,66,0.939,1,0,2,2,5,21,5,5,4,9,0.0
6535,60,0.624,0,0,2,0,5,15,5,5,0,100,1.0
32410,60,0.624,1,0,0,0,5,13,4,5,0,86,0.0
6634,60,0.624,1,0,2,0,5,13,1,5,0,78,0.0
5975,11,0.55,1,0,2,0,5,13,4,5,0,7,1.0
8984,5,0.92,0,0,2,0,5,13,3,5,0,25,0.0
17768,36,0.84,1,0,2,0,5,13,4,5,0,41,1.0
29020,60,0.624,1,0,2,0,5,17,1,5,0,72,1.0
26326,5,0.92,0,0,1,0,5,6,3,3,4,65,1.0
12125,1,0.895,1,0,2,0,5,3,4,5,2,22,0.0
16446,88,0.6659999999999999,1,0,2,0,5,1,4,5,0,38,0.0
21906,47,0.92,1,0,2,0,5,21,4,5,2,7,1.0
25667,46,0.91,1,0,2,0,5,21,2,3,4,28,0.0
596,5,0.92,1,0,2,0,5,14,1,5,0,60,0.0
7660,5,0.92,1,0,2,0,5,21,2,5,1,27,0.0
7690,60,0.624,0,0,2,1,5,18,6,5,4,36,1.0
3992,47,0.92,1,0,2,0,5,14,4,5,0,204,0.0
17095,60,0.624,1,0,2,0,5,1,4,5,2,21,0.0
6190,5,0.92,1,0,2,0,5,21,2,5,4,16,0.0
2982,12,0.926,1,0,2,1,5,9,1,5,0,61,0.0
4378,5,0.92,1,0,2,0,5,21,5,5,2,113,0.0
27057,115,0.915,1,0,2,0,5,19,1,5,4,112,0.0
27729,5,0.92,1,0,2,0,5,1,6,3,0,172,0.0
23023,5,0.92,1,0,2,0,5,1,1,5,4,20,0.0
25624,113,0.925,1,0,2,0,5,21,7,5,4,161,0.0
6247,12,0.926,1,1,2,0,5,8,0,5,0,18,0.0
4960,40,0.698,1,1,2,0,5,9,5,5,4,69,0.0
13181,5,0.92,1,1,2,1,5,2,1,5,4,70,0.0
5613,98,0.939,1,0,2,0,5,18,7,5,0,8,0.0
29715,94,0.884,1,0,2,1,5,19,1,5,0,47,0.0
9788,46,0.91,1,0,2,0,5,5,0,1,0,26,0.0
32069,46,0.91,1,0,2,0,5,21,2,5,4,102,0.0
28389,12,0.926,1,1,0,0,5,14,4,1,0,23,0.0
6567,90,0.855,1,0,2,1,5,2,1,5,0,56,0.0
31745,49,0.903,1,0,2,0,5,12,1,5,1,36,0.0
28499,60,0.624,1,0,2,0,5,1,4,5,4,38,0.0
8790,47,0.92,0,0,2,0,2,13,4,4,1,46,0.0
11244,69,0.893,1,0,2,1,5,12,6,4,1,15,0.0
8599,47,0.92,1,0,2,0,5,17,1,1,1,11,0.0
101,29,0.897,1,0,2,1,5,10,0,1,2,12,0.0
18902,5,0.92,1,0,2,0,2,16,3,5,0,9,0.0
10702,114,0.949,0,0,0,0,5,7,7,0,2,152,0.0
213,60,0.624,0,0,2,1,5,13,4,0,0,22,1.0
5420,109,0.698,1,1,2,0,5,16,1,5,4,8,0.0
18125,5,0.92,1,0,2,1,2,17,3,5,0,20,0.0
12421,60,0.624,1,0,2,1,5,8,0,5,0,48,1.0
3489,5,0.92,1,0,2,0,5,21,0,5,1,43,0.0
20972,5,0.92,1,0,2,1,5,21,2,5,4,37,0.0
6848,60,0.624,1,0,2,0,5,16,4,5,4,22,1.0
1415,46,0.91,1,0,2,2,5,21,7,0,1,26,0.0
20686,29,0.897,0,0,2,1,5,11,2,5,0,56,0.0
31127,113,0.925,1,0,0,0,5,13,1,5,1,228,0.0
1743,69,0.893,1,0,2,1,1,21,2,5,5,133,0.0
25407,12,0.926,1,0,2,0,5,21,7,5,4,30,0.0
27218,60,0.624,1,0,2,0,5,14,7,5,0,166,0.0
20971,12,0.926,1,0,2,2,5,21,1,5,3,30,0.0
25826,12,0.926,1,0,2,0,5,19,5,5,3,54,0.0
32109,5,0.92,1,0,2,0,5,21,6,2,3,36,0.0
7371,5,0.92,1,1,2,2,5,5,2,5,0,15,0.0
7920,106,0.698,1,0,2,1,5,6,4,5,1,96,1.0
3810,5,0.92,1,0,2,0,5,21,5,5,4,152,0.0
21867,55,0.512,1,0,2,1,5,19,4,5,0,68,0.0
19511,1,0.895,1,0,1,0,5,1,7,5,0,72,0.0
27852,95,0.795,1,0,2,0,5,8,1,5,1,21,0.0
24907,99,0.698,1,0,2,0,5,1,2,5,3,66,0.0
14196,29,0.897,1,0,1,0,5,16,3,4,3,25,0.0
20311,98,0.939,1,0,2,0,5,21,2,5,1,42,0.0
6148,46,0.91,1,1,0,0,5,13,3,5,0,78,1.0
10998,29,0.897,1,0,2,1,5,16,0,1,1,146,0.0
30623,60,0.624,1,1,2,0,5,17,1,5,4,84,0.0
32723,60,0.624,1,1,2,1,5,14,4,5,0,3,0.0
1147,5,0.92,2,1,0,0,5,2,6,5,0,16,0.0
25935,69,0.893,1,0,2,1,5,1,0,0,1,57,1.0
5398,60,0.624,1,0,2,0,5,16,3,5,0,50,1.0
12788,14,0.743,1,0,2,1,5,17,2,5,4,6,0.0
280,60,0.624,1,0,2,0,5,13,3,5,1,34,1.0
2328,46,0.91,1,0,2,0,5,4,2,5,0,114,0.0
6780,78,0.762,1,0,2,0,5,5,2,5,2,77,1.0
2363,98,0.939,1,0,2,0,5,21,2,5,0,302,1.0
6810,60,0.624,1,0,2,0,5,17,1,5,1,6,1.0
27328,5,0.92,1,0,1,0,5,11,3,5,0,55,0.0
15894,3,0.5579999999999999,1,0,2,0,5,13,4,0,0,57,1.0
158,60,0.624,1,0,2,1,5,14,1,5,0,92,1.0
15087,5,0.92,1,0,2,0,5,18,0,1,0,57,0.0
11747,5,0.92,1,0,2,0,5,21,2,5,4,88,0.0
22586,60,0.624,1,0,2,1,5,14,1,5,1,37,0.0
12822,46,0.91,1,0,1,2,5,21,2,4,4,29,0.0
27997,5,0.92,0,0,2,0,2,14,4,1,0,162,0.0
20252,5,0.92,1,0,2,1,5,1,7,5,0,28,0.0
4143,5,0.92,1,0,2,0,5,21,2,5,1,29,0.0
16078,47,0.92,1,0,2,0,5,12,3,3,4,45,0.0
8572,5,0.92,0,0,2,0,1,11,4,5,0,222,0.0
25961,60,0.624,1,1,2,1,5,11,7,0,0,95,0.0
10425,39,0.6890000000000001,1,0,2,0,5,15,4,5,0,12,0.0
4126,5,0.92,1,0,2,0,2,21,1,5,4,90,0.0
28558,57,0.682,1,0,2,0,5,1,3,5,5,54,1.0
14461,42,0.556,1,1,2,0,5,0,4,5,0,290,1.0
30217,46,0.91,1,0,2,1,5,6,3,5,4,6,0.0
23005,46,0.91,1,0,2,1,5,6,5,5,1,50,0.0
27147,12,0.926,1,1,2,0,5,14,0,5,3,18,0.0
32863,5,0.92,1,1,2,0,4,21,1,1,2,23,0.0
11122,80,0.8959999999999999,1,1,2,0,4,6,6,5,0,17,0.0
2264,99,0.698,1,0,2,0,5,2,3,5,1,108,0.0
24046,98,0.939,1,0,2,0,5,21,2,5,1,22,0.0
19217,5,0.92,1,0,2,0,5,3,4,5,4,38,0.0
6542,69,0.893,1,0,2,1,5,8,2,2,0,13,0.0
23369,89,0.802,1,0,2,0,5,19,0,5,4,75,0.0
5308,94,0.884,1,0,2,1,5,7,1,5,0,25,0.0
10891,61,0.899,1,0,2,0,5,12,5,5,4,15,0.0
20651,60,0.624,0,0,2,1,5,13,2,2,0,6,1.0
20247,5,0.92,1,0,2,0,5,13,2,5,0,4,0.0
6658,105,0.923,1,1,2,0,1,13,2,5,0,51,0.0
33307,29,0.897,1,0,2,1,5,17,1,5,3,45,0.0
10934,5,0.92,0,0,2,0,5,21,7,1,0,134,0.0
8915,5,0.92,1,0,2,0,5,21,0,5,4,43,0.0
12805,41,0.698,1,0,2,1,5,17,0,5,1,25,0.0
28604,94,0.884,1,0,2,1,5,21,4,0,4,39,0.0
8303,25,0.8270000000000001,0,0,2,1,5,16,1,5,0,130,0.0
29214,5,0.92,1,0,2,0,5,16,1,1,0,168,0.0
24745,40,0.698,0,0,1,0,5,20,6,4,0,8,1.0
3157,5,0.92,1,0,2,1,2,15,4,5,0,198,0.0
2452,29,0.897,0,1,2,1,5,16,5,4,3,72,0.0
25009,66,0.939,1,1,2,0,5,11,3,5,0,40,0.0
11172,5,0.92,0,0,2,0,5,16,3,5,0,138,0.0
20417,4,0.804,0,0,2,0,5,4,4,5,4,26,0.0
15053,47,0.92,1,0,0,0,5,12,0,5,0,334,0.0
7932,60,0.624,1,0,1,0,5,17,1,5,1,17,0.0
4444,46,0.91,1,0,2,0,5,6,4,5,1,102,0.0
18599,12,0.926,1,1,0,1,5,14,0,4,3,40,1.0
1120,86,0.913,1,0,2,0,5,1,4,1,0,65,0.0
22471,105,0.923,1,0,2,2,5,17,1,5,3,26,0.0
15033,94,0.884,1,0,2,1,5,14,5,4,1,41,0.0
27721,90,0.855,1,0,0,0,5,17,2,5,1,34,1.0
22049,5,0.92,1,0,2,0,1,21,1,5,4,79,0.0
11389,47,0.92,1,1,2,1,2,21,4,5,4,118,0.0
24532,5,0.92,1,0,2,1,5,21,4,1,4,97,0.0
32999,60,0.624,1,0,1,0,5,13,0,5,1,328,1.0
30471,46,0.91,1,0,0,0,5,11,6,5,0,170,0.0
28339,69,0.893,1,0,1,0,5,3,6,5,1,34,0.0
32895,60,0.624,0,0,2,0,5,18,6,5,1,66,0.0
11881,47,0.92,0,0,2,0,5,2,4,5,4,45,0.0
2955,90,0.855,2,1,0,0,5,14,3,5,1,25,0.0
31290,29,0.897,1,0,2,1,5,10,7,0,0,18,0.0
1799,4,0.804,0,0,2,1,5,5,7,5,4,92,0.0
